Timestamp,LogLevel,Message
"2024-10-30 02:08:58,395",INFO,"R- Disallowed paths for domain www.loras.edu: /wp-admin/, /wp-content/uploads/wpo/wpo-plugins-tables-list.json"
"2024-10-30 02:08:58,925",INFO,Successfully fetched https://www.loras.edu/
"2024-10-30 02:08:58,951",INFO,Word count completed for https://www.loras.edu/
"2024-10-30 02:08:58,956",INFO,"Details for website https://www.mtmercy.edu/: {'Category': 'College', 'State': 'IA', 'City': 'Cedar Rapids', 'Institution': 'Mount Mercy University'}"
"2024-10-30 02:08:59,721",INFO,R- Successfully read robots.txt from https://www.mtmercy.edu/robots.txt
"2024-10-30 02:08:59,721",INFO,R- Disallowed paths for domain www.mtmercy.edu: None
"2024-10-30 02:09:00,034",INFO,Successfully fetched https://www.mtmercy.edu/
"2024-10-30 02:09:00,155",INFO,Word count completed for https://www.mtmercy.edu/
"2024-10-30 02:09:00,173",INFO,"Details for website https://www.niacc.edu/: {'Category': 'College', 'State': 'IA', 'City': 'Mason City', 'Institution': 'North Iowa Area Community College'}"
"2024-10-30 02:09:00,489",INFO,R- Successfully read robots.txt from https://www.niacc.edu/robots.txt
"2024-10-30 02:09:00,490",INFO,R- Disallowed paths for domain www.niacc.edu:
"2024-10-30 02:09:00,490",INFO,Skipping https://www.niacc.edu/ due to disallowed path.
"2024-10-30 02:09:00,490",INFO,"Details for website https://www.simpson.edu/: {'Category': 'College', 'State': 'IA', 'City': 'Indianola', 'Institution': 'Simpson College'}"
"2024-10-30 02:09:00,670",INFO,R- Successfully read robots.txt from https://www.simpson.edu/robots.txt
"2024-10-30 02:09:00,671",INFO,R- Disallowed paths for domain www.simpson.edu: /wp/wp-admin/
"2024-10-30 02:09:01,691",INFO,Successfully fetched https://www.simpson.edu/
"2024-10-30 02:09:01,718",INFO,Word count completed for https://www.simpson.edu/
"2024-10-30 02:09:01,726",INFO,"Details for website https://uiowa.edu/: {'Category': 'College', 'State': 'IA', 'City': 'Iowa City', 'Institution': 'University of Iowa'}"
"2024-10-30 02:09:02,091",INFO,R- Successfully read robots.txt from https://uiowa.edu/robots.txt
"2024-10-30 02:09:02,091",INFO,"R- Disallowed paths for domain uiowa.edu: /core/, /profiles/, /README.txt, /web.config, /admin/, /comment/reply/, /filter/tips, /node/add/, /search/, /user/register, /user/password, /user/login, /user/logout, /media/oembed, /*/media/oembed, /index.php/admin/, /index.php/comment/reply/, /index.php/filter/tips, /index.php/node/add/, /index.php/search/, /index.php/user/password, /index.php/user/register, /index.php/user/login, /index.php/user/logout, /index.php/media/oembed, /index.php/*/media/oembed, /saml/login"
"2024-10-30 02:09:02,317",INFO,Successfully fetched https://uiowa.edu/
"2024-10-30 02:09:02,342",INFO,Word count completed for https://uiowa.edu/
"2024-10-30 02:09:02,348",INFO,"Details for website https://www.uni.edu/: {'Category': 'College', 'State': 'IA', 'City': 'Cedar Falls', 'Institution': 'University of Northern Iowa'}"
"2024-10-30 02:09:03,608",INFO,R- Successfully read robots.txt from https://www.uni.edu/robots.txt
"2024-10-30 02:09:03,609",INFO,"R- Disallowed paths for domain www.uni.edu: /*/core/, /*/profiles/, /404Error, /redirectstub, /archive, /temp, /*/README.txt, /*/web.config, /*/admin/, /*/comment/reply/, /*/filter/tips, /*/node/add/, /*/search/, /*/user/register, /*/user/password, /*/user/login, /*/user/logout, /*/media/oembed, /*/*/media/oembed, /*/index.php/admin/, /*/index.php/comment/reply/, /*/index.php/filter/tips, /*/index.php/node/add/, /*/index.php/search/, /*/index.php/user/password, /*/index.php/user/register, /*/index.php/user/login, /*/index.php/user/logout, /*/index.php/media/oembed, /*/index.php/*/media/oembed"
"2024-10-30 02:09:04,327",INFO,Successfully fetched https://www.uni.edu/
"2024-10-30 02:09:04,415",INFO,Word count completed for https://www.uni.edu/
"2024-10-30 02:09:04,440",INFO,"Details for website https://www.witcc.edu/: {'Category': 'College', 'State': 'IA', 'City': 'Sioux City', 'Institution': 'Western Iowa Tech Community College'}"
"2024-10-30 02:09:04,835",INFO,R- Successfully read robots.txt from https://www.witcc.edu/robots.txt
"2024-10-30 02:09:04,835",INFO,"R- Disallowed paths for domain www.witcc.edu: /admin/, /core/, /modules/, /config/, /themes/, /plugins/"
"2024-10-30 02:09:05,490",INFO,Successfully fetched https://www.witcc.edu/
"2024-10-30 02:09:05,503",INFO,Word count completed for https://www.witcc.edu/
"2024-10-30 02:09:05,506",INFO,"Details for website https://www.ccc.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Chicago', 'Institution': 'City Colleges of Chicago'}"
"2024-10-30 02:09:05,731",INFO,R- Successfully read robots.txt from https://www.ccc.edu/robots.txt
"2024-10-30 02:09:05,731",INFO,R- Disallowed paths for domain www.ccc.edu:
"2024-10-30 02:09:05,732",INFO,Skipping https://www.ccc.edu/ due to disallowed path.
"2024-10-30 02:09:05,732",INFO,"Details for website https://www.cod.edu/: {'Category': 'College', 'State': 'IL', 'City': 'College of DuPage', 'Institution': 'College of DuPage'}"
"2024-10-30 02:09:06,111",INFO,R- Successfully read robots.txt from https://www.cod.edu/robots.txt
"2024-10-30 02:09:06,112",INFO,"R- Disallowed paths for domain www.cod.edu: /_archive, /_development, /_resources, /about/administration/consumer_legal_information/net_price_calculator/npcalc.htm, /about/administration/environmental_health_safety, /about/campus-departments/campus-services/, /about/campus-departments/employee-development-center/, /about/campus-departments/environmental-health-safety/, /about/campus-departments/equity/, /about/campus-departments/facilities-department/, /about/campus-departments/grants/, /about/campus-departments/institutional-advancement/, /about/campus-departments/marketing-communications/, /about/campus-departments/multimedia-services/, /about/campus-departments/research/, /about/purchasing/requests, /about/stories/outstanding_faculty_nomination.html, /academics/programs/business/contact-information.html, /academics/programs/cis/contact-information.html, /admission/visit_cod/_archive, /catalog, /costs/financial_aid/emergency-funding.html, /faculty/_data/, /gateways/cod-community-report-2020/files/, /gateways/cod-community-report-2020/mobile/, /hsti/classes/_archive/, /landing, /ldp, /news/_archive, /rsvp, /search/, /thank-you-pages, */_props.html$"
"2024-10-30 02:09:06,353",INFO,Successfully fetched https://www.cod.edu/
"2024-10-30 02:09:06,376",INFO,Word count completed for https://www.cod.edu/
"2024-10-30 02:09:06,383",INFO,"Details for website https://www.depaul.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Chicago', 'Institution': 'DePaul University'}"
"2024-10-30 02:09:06,611",INFO,R- Successfully read robots.txt from https://www.depaul.edu/robots.txt
"2024-10-30 02:09:06,611",INFO,"R- Disallowed paths for domain www.depaul.edu: /Search/, /ReusableContent/, /Reports%20List/, /WorkflowTasks/, /SiteCollectionDocuments/, /SiteCollectionImages/, /Documents/Forms/, /Pages/Forms/, /university-catalog-archive/"
"2024-10-30 02:09:07,449",INFO,Successfully fetched https://www.depaul.edu/
"2024-10-30 02:09:07,474",INFO,Word count completed for https://www.depaul.edu/
"2024-10-30 02:09:07,481",INFO,"Details for website https://www.eiu.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Charleston', 'Institution': 'Eastern Illinois University'}"
"2024-10-30 02:09:07,840",INFO,R- Successfully read robots.txt from https://www.eiu.edu/robots.txt
"2024-10-30 02:09:07,840",INFO,"R- Disallowed paths for domain www.eiu.edu: /csjay, /alumni/newmember.php, /neweiu/, /newsite/, /search/, /archive/, /admissions/counselor.php, /ahcolleg/, /colsci/, /ceps/, /graduate/GAnomination/"
"2024-10-30 02:09:08,418",INFO,Successfully fetched https://www.eiu.edu/
"2024-10-30 02:09:08,436",INFO,Word count completed for https://www.eiu.edu/
"2024-10-30 02:09:08,441",INFO,"Details for website https://elgin.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Elgin', 'Institution': 'Elgin Community College'}"
"2024-10-30 02:09:08,787",INFO,R- Successfully read robots.txt from https://elgin.edu/robots.txt
"2024-10-30 02:09:08,787",INFO,"R- Disallowed paths for domain elgin.edu: /about/jobs-at-ecc/jobs/, /about/emergency-management/alerts-alarms/site-wide-notices-temp/, /archive/, /campaigns/, /examples/, /info/, /templates/, /maintenance-site/, /salesforce/, /search/, /site-assets/, /sidebar-content/, /uploads/, /styles/"
"2024-10-30 02:09:08,959",INFO,Successfully fetched https://elgin.edu/
"2024-10-30 02:09:08,985",INFO,Word count completed for https://elgin.edu/
"2024-10-30 02:09:08,992",INFO,"Details for website https://www.iit.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Chicago', 'Institution': 'Illinois Institute of Technology'}"
"2024-10-30 02:09:09,395",INFO,R- Successfully read robots.txt from https://www.iit.edu/robots.txt
"2024-10-30 02:09:09,396",INFO,"R- Disallowed paths for domain www.iit.edu: /core/, /profiles/, /README.md, /composer/Metapackage/README.txt, /composer/Plugin/ProjectMessage/README.md, /composer/Plugin/Scaffold/README.md, /composer/Plugin/VendorHardening/README.txt, /composer/Template/README.txt, /modules/README.txt, /sites/README.txt, /themes/README.txt, /web.config, /admin/, /comment/reply/, /filter/tips, /node/add/, /search/, /user/register, /user/password, /user/login, /user/logout, /media/oembed, /*/media/oembed, /index.php/admin/, /index.php/comment/reply/, /index.php/filter/tips, /index.php/node/add/, /index.php/search/, /index.php/user/password, /index.php/user/register, /index.php/user/login, /index.php/user/logout, /index.php/media/oembed, /index.php/*/media/oembed"
"2024-10-30 02:09:09,604",INFO,Successfully fetched https://www.iit.edu/
"2024-10-30 02:09:09,635",INFO,Word count completed for https://www.iit.edu/
"2024-10-30 02:09:09,642",INFO,"Details for website https://illinoisstate.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Normal', 'Institution': 'Illinois State University'}"
"2024-10-30 02:09:09,925",INFO,R- Successfully read robots.txt from https://illinoisstate.edu/robots.txt
"2024-10-30 02:09:09,925",INFO,"R- Disallowed paths for domain illinoisstate.edu: /admissions/virtual-presidential-scholarship/, /admissions/virtual-university-scholarship/, /admissions/virtual-redbird/, /admissions/virtual-honors/"
"2024-10-30 02:09:10,153",INFO,Successfully fetched https://illinoisstate.edu/
"2024-10-30 02:09:10,175",INFO,Word count completed for https://illinoisstate.edu/
"2024-10-30 02:09:10,180",INFO,"Details for website https://www.luc.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Chicago', 'Institution': 'Loyola University Chicago'}"
"2024-10-30 02:09:10,442",INFO,R- Successfully read robots.txt from https://www.luc.edu/robots.txt
"2024-10-30 02:09:10,443",INFO,"R- Disallowed paths for domain www.luc.edu: /*-archive/, /*_archive/, /*-dev/, /*-test/, /*test/, /test-*/, /*dev/, /dev-*/, /*_dev/, /error/, /errorHandler/, /ldap/, /mobile/, /mobileapp/, /search/, /searchalt/, /searchtest/, /sitebackground/, /sitebackgrounds/, /siteunavailable/, /socialfeeder/, /sandbox/, /styleassets/, /supports/, /a-zindex/, /bannerinsert/, /bereavementnotice/, /blog/, /blogs/, /bursar2/, /cfpreview/, /citm2013/, /croth3/, /customcss/, /customjs/, /directories/, /flex/, /footer/, /ilmonthly/, /lenzlee/, /library-photos/, /luchomepagealert/, /patternlibrary/, /rightcolumn/, /s,0/, /sitelogo/, /site_logo/, /home_deck2/, /home_deck/, /modules/, /hero/, /widgets/, /t4-test-cs-54996/, /webcam/"
"2024-10-30 02:09:10,589",INFO,Successfully fetched https://www.luc.edu/
"2024-10-30 02:09:10,616",INFO,Word count completed for https://www.luc.edu/
"2024-10-30 02:09:10,622",INFO,"Details for website https://www.mchenry.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Mchenry', 'Institution': 'McHenry County College'}"
"2024-10-30 02:09:11,048",INFO,R- Successfully read robots.txt from https://www.mchenry.edu/robots.txt
"2024-10-30 02:09:11,048",INFO,"R- Disallowed paths for domain www.mchenry.edu: /_cms/, /_cmsbc/"
"2024-10-30 02:09:11,410",INFO,Successfully fetched https://www.mchenry.edu/
"2024-10-30 02:09:11,431",INFO,Word count completed for https://www.mchenry.edu/
"2024-10-30 02:09:11,437",INFO,"Details for website https://www.niu.edu/: {'Category': 'College', 'State': 'IL', 'City': 'DeKalb', 'Institution': 'Northern Illinois University'}"
"2024-10-30 02:09:11,617",INFO,R- Successfully read robots.txt from https://www.niu.edu/robots.txt
"2024-10-30 02:09:11,617",INFO,R- Disallowed paths for domain www.niu.edu: None
"2024-10-30 02:09:11,827",INFO,Successfully fetched https://www.niu.edu/
"2024-10-30 02:09:11,859",INFO,Word count completed for https://www.niu.edu/
"2024-10-30 02:09:11,866",INFO,"Details for website https://www.neiu.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Chicago', 'Institution': 'Northeastern Illinois University'}"
"2024-10-30 02:09:13,620",INFO,R- Successfully read robots.txt from https://www.neiu.edu/robots.txt
"2024-10-30 02:09:13,621",INFO,"R- Disallowed paths for domain www.neiu.edu: /core/, /profiles/, /README.txt, /web.config, /admin/, /comment/reply/, /filter/tips, /node/add/, /search/, /user/register/, /user/password/, /user/login/, /user/logout/, /index.php/admin/, /index.php/comment/reply/, /index.php/filter/tips, /index.php/node/add/, /index.php/search/, /index.php/user/password/, /index.php/user/register/, /index.php/user/login/, /index.php/user/logout/, /taxonomy/*"
"2024-10-30 02:09:13,754",INFO,Successfully fetched https://www.neiu.edu/
"2024-10-30 02:09:13,858",INFO,Word count completed for https://www.neiu.edu/
"2024-10-30 02:09:13,869",INFO,"Details for website https://www.northwestern.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Evanston', 'Institution': 'Northwestern University'}"
"2024-10-30 02:09:16,175",INFO,R- Successfully read robots.txt from https://www.northwestern.edu/robots.txt
"2024-10-30 02:09:16,176",INFO,"R- Disallowed paths for domain www.northwestern.edu: /.TRASH/, /.old-it-pages/, /.old/, /101/, /account-management-devel/, /activities/, /admin/, /amstp/, /ar/, /buehler/, /cgi-bin/, /chicagocampusmaps/, /cms/, /common/, /compute/, /course-viewer/, /demo-department/, /docs/, /dwhouse/, /family-institute/, /fieldstudies/, /graduate-fellowships/, /helpdesk/.work/, /helpdesk/network/, /helpdesk/pre/, /icair/.old/, /it-menu-proto/, /it-menu/, /it-virtual/.archive/, /it/guidelines/old/1997-04/, /it/guidelines/old/1998-01/, /it/guidelines/old/1998-04/, /it/guidelines/old/, /it/guidelines/proto/, /it/icair_new/, /it/ms/, /itg/, /need-it/, /newsfeed/, /nmc/, /not-in-production/, /nu150/book/.old/, /nu150/postcards/images/, /nu150/postcards/ssi/, /nuilr/, /nuinfo-proto12/www-v8/emergency/ssi/, /nuinfotest/, /nuportalbreakingnews/, /registrar/cgi-bin/, /resnet/, /search-help/, /sed/, /service/, /sheil/, /stomatology/, /student/old/, /summersa/, /test/, /traffic/, /tss-virtual/.work/, /tss-virtual/pre/, /tss/siguccs/1996/abstracts/, /tss/siguccs/, /tss/troubleshoot/obsolete/, /undergrad-finaid/, /univ-relations/webproto/med-design/, /univ-relations/webproto/, /ur-staff-proto/, /vp-research-gradstudies/, /webservices/.test/, /webservices/resources/forms/, /webservices/, /webtech/, /world/admin/, /world/interesting/atl-interest/admin/, /world/, /wrestling/, /www-v5/emergency/alert/, /www-v5/emergency/ssi/, /www-v6/emergency/ssi/, /www-v8/emergency/ssi/, /xscs/, /it-test-2016/, /nuinfo-proto9-old/"
"2024-10-30 02:09:16,310",INFO,Successfully fetched https://www.northwestern.edu/
"2024-10-30 02:09:16,327",INFO,Word count completed for https://www.northwestern.edu/
"2024-10-30 02:09:16,331",INFO,"Details for website https://www.oakton.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Des Plaines', 'Institution': 'Oakton Community College'}"
"2024-10-30 02:09:16,594",INFO,R- Successfully read robots.txt from https://www.oakton.edu/robots.txt
"2024-10-30 02:09:16,594",INFO,R- Disallowed paths for domain www.oakton.edu: None
"2024-10-30 02:09:16,791",INFO,Successfully fetched https://www.oakton.edu/
"2024-10-30 02:09:16,849",INFO,Word count completed for https://www.oakton.edu/
"2024-10-30 02:09:16,864",INFO,"Details for website https://www.rockvalleycollege.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Rockford', 'Institution': 'Rock Valley College'}"
"2024-10-30 02:09:17,094",INFO,R- Successfully read robots.txt from https://www.rockvalleycollege.edu/robots.txt
"2024-10-30 02:09:17,094",INFO,R- Disallowed paths for domain www.rockvalleycollege.edu: None
"2024-10-30 02:09:17,342",INFO,Successfully fetched https://www.rockvalleycollege.edu/
"2024-10-30 02:09:17,385",INFO,Word count completed for https://www.rockvalleycollege.edu/
"2024-10-30 02:09:17,396",INFO,"Details for website https://www.siuc.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Carbondale', 'Institution': 'Southern Illinois University-Carbondale'}"
"2024-10-30 02:09:17,940",INFO,R- Successfully read robots.txt from https://www.siuc.edu/robots.txt
"2024-10-30 02:09:17,941",INFO,R- Disallowed paths for domain www.siuc.edu: /
"2024-10-30 02:09:17,941",INFO,Skipping https://www.siuc.edu/ due to disallowed path.
"2024-10-30 02:09:17,941",INFO,"Details for website https://www.siue.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Edwardsville', 'Institution': 'Southern Illinois University-Edwardsville'}"
"2024-10-30 02:09:18,128",INFO,R- Successfully read robots.txt from https://www.siue.edu/robots.txt
"2024-10-30 02:09:18,129",INFO,"R- Disallowed paths for domain www.siue.edu: /ug-catalog-content-2023-2024, /meridian-application/, /ug-catalog-content-2022-2023, /_archives/, /_global/, /_dev/, /_dev-complete/, /_dev-new/, /_dev-old/, /_archives-publish/, /_rwd/, /_*, /its/sandbox/, /marketing-and-communications/services/web/email-request.shtml"
"2024-10-30 02:09:18,389",INFO,Successfully fetched https://www.siue.edu/
"2024-10-30 02:09:18,408",INFO,Word count completed for https://www.siue.edu/
"2024-10-30 02:09:18,412",INFO,"Details for website https://www.uchicago.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Chicago', 'Institution': 'University of Chicago'}"
"2024-10-30 02:09:18,578",WARNING,"R- Failed to find https://www.uchicago.edu/robots.txt, trying next protocol..."
"2024-10-30 02:09:18,649",WARNING,"R- Failed to find http://www.uchicago.edu/robots.txt, trying next protocol..."
"2024-10-30 02:09:18,649",WARNING,R- Failed to obtain robots.txt for domain www.uchicago.edu using both HTTP and HTTPS.
"2024-10-30 02:09:18,650",WARNING,"R- No robots.txt found for www.uchicago.edu, assuming no restrictions."
"2024-10-30 02:09:18,988",INFO,Successfully fetched https://www.uchicago.edu/
"2024-10-30 02:09:18,999",INFO,Word count completed for https://www.uchicago.edu/
"2024-10-30 02:09:19,001",INFO,"Details for website https://www.uic.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Chicago', 'Institution': 'University of Illinois at Chicago'}"
"2024-10-30 02:09:19,186",INFO,R- Successfully read robots.txt from https://www.uic.edu/robots.txt
"2024-10-30 02:09:19,187",INFO,R- Disallowed paths for domain www.uic.edu:
"2024-10-30 02:09:19,187",INFO,Skipping https://www.uic.edu/ due to disallowed path.
"2024-10-30 02:09:19,187",INFO,"Details for website https://illinois.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Urbana', 'Institution': 'University of Illinois Urbana-Champaign'}"
"2024-10-30 02:09:19,340",INFO,R- Successfully read robots.txt from https://illinois.edu/robots.txt
"2024-10-30 02:09:19,341",INFO,"R- Disallowed paths for domain illinois.edu: /temp/, /test/, /mobile/"
"2024-10-30 02:09:19,468",INFO,Successfully fetched https://illinois.edu/
"2024-10-30 02:09:19,490",INFO,Word count completed for https://illinois.edu/
"2024-10-30 02:09:19,495",INFO,"Details for website https://www.uis.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Springfield', 'Institution': 'University of Illinois-Springfield'}"
"2024-10-30 02:09:19,795",INFO,R- Successfully read robots.txt from https://www.uis.edu/robots.txt
"2024-10-30 02:09:19,796",INFO,"R- Disallowed paths for domain www.uis.edu: /core/, /profiles/, /README.md, /composer/Metapackage/README.txt, /composer/Plugin/ProjectMessage/README.md, /composer/Plugin/Scaffold/README.md, /composer/Plugin/VendorHardening/README.txt, /composer/Template/README.txt, /modules/README.txt, /sites/README.txt, /themes/README.txt, /web.config, /admin/, /comment/reply/, /filter/tips, /node/add/, /search/, /user/register, /user/password, /user/login, /user/logout, /media/oembed, /*/media/oembed, /index.php/admin/, /index.php/comment/reply/, /index.php/filter/tips, /index.php/node/add/, /index.php/search/, /index.php/user/password, /index.php/user/register, /index.php/user/login, /index.php/user/logout, /index.php/media/oembed, /index.php/*/media/oembed"
"2024-10-30 02:09:20,011",INFO,Successfully fetched https://www.uis.edu/
"2024-10-30 02:09:20,054",INFO,Word count completed for https://www.uis.edu/
"2024-10-30 02:09:20,063",INFO,"Details for website https://www.wiu.edu/: {'Category': 'College', 'State': 'IL', 'City': 'Macomb', 'Institution': 'Western Illinois University'}"
"2024-10-30 02:09:20,302",INFO,R- Successfully read robots.txt from https://www.wiu.edu/robots.txt
"2024-10-30 02:09:20,302",INFO,"R- Disallowed paths for domain www.wiu.edu: /public_directory/, /personnel/, /users/, */z-migration/, */zz-redesign/, /*.import$, /*.inc$, /*.LOG$, /*.xsl$, /news/newsrelease_print.php, */_archive*/, */_dev/, */sandbox*/, /advising/*, /Alumni/eNewsletter/*, /Alumni/pdfs/*, /Alumni/EventPhotos/*, /Dan/, /campus_connection/submissions/*, /cas/philosophy_and_religious_studies/*, /cas/liberal_arts_and_sciences/*, /catalog/2020_-_2021/*, /catalog/2021_-_2022/*, /catalog/2022_-_2023/*, /catalog/2023_-_2024/*, /connection/*, /enews/*, /graduate_studies/flatsheets/*, /graduate_studies/2015_2016_catalog/*, /graduate_studies/2016_2017_catalog/*, /graduate_studies/2017_2018_catalog/*, /graduate_studies/2018_2019_catalog/*, /graduate_studies/2019_2020_catalog/*, /graduate_studies/2020_2021_catalog/*, /graduate_studies/2021_2022_catalog/*, /graduate_studies/2022_2023_catalog/*, /CITR/MyWestern/*, /qc/student_life/student_services/pdfs/2015/*, /qc/student_life/student_services/pdfs/2016/*, /qc/student_life/student_services/pdfs/2019/*, /qc/student_life/student_services/pdfs/2020/*, /qc/student_life/student_services/pdfs/2021/*, /vpascopy/*, /vpas/business_services/*, /vpas/purchasing/*, /vpas/policies/*, /vpas/human_resources/*, /vpas/dps/*, /vpas/public_safety/*, /vpas/fm/*, /vpas/transportation/*, /vpas/ehss/*, /vpas/wellness/*, /vpas/fallensoldiers/*, /vpas/civil_service_employees_council/*, /vpas/sustainability/*, /vpas/administrative_procedures_handbook/*, /vpaps/foundation_and_development/*, /vpas/risk_management_and_emergency_preparedness/coronavirus/campus/*, /global_education/*, /cas/english/graduate/*, /cas/sociology/*, /cas/anthropology/*, /yourpotential/*, /vpaps/marketing/campaign/*, /library/units/reference/reftools/*, /library/direct/?*, /dps/*, /student_services/*, /coehs/csp/*, /coehs/qc/cned/*, /academics/docs/*, /coehs/rpta/*, /cbt/qc/engineering/*, /cbt/engineering_technology/*, /dei/*, /tasc/*, /search/*, /odes/*, /citr/home/*, /student_success/financial_aid/protected/*, /student_success/scholarship/2024/*, /student_success/scholarship/2023/*, /coehs/health_sciences/"
"2024-10-30 02:09:21,259",INFO,Successfully fetched https://www.wiu.edu/
"2024-10-30 02:09:21,277",INFO,Word count completed for https://www.wiu.edu/
"2024-10-30 02:09:21,281",INFO,"Details for website https://www.cmich.edu/: {'Category': 'College', 'State': 'MI', 'City': 'Mount Pleasant', 'Institution': 'Central Michigan University'}"
"2024-10-30 02:09:21,479",INFO,R- Successfully read robots.txt from https://www.cmich.edu/robots.txt
"2024-10-30 02:09:21,480",INFO,"R- Disallowed paths for domain www.cmich.edu: /Sitefinity, /search, /program-finder?"
"2024-10-30 02:09:21,671",INFO,Successfully fetched https://www.cmich.edu/
"2024-10-30 02:09:21,700",INFO,Word count completed for https://www.cmich.edu/
"2024-10-30 02:09:21,707",INFO,"Details for website https://www.emich.edu/: {'Category': 'College', 'State': 'MI', 'City': 'Ypsilanti', 'Institution': 'Eastern Michigan University'}"
"2024-10-30 02:09:21,854",WARNING,"R- Failed to find https://www.emich.edu/robots.txt, trying next protocol..."
"2024-10-30 02:09:21,920",WARNING,"R- Failed to find http://www.emich.edu/robots.txt, trying next protocol..."
"2024-10-30 02:09:21,920",WARNING,R- Failed to obtain robots.txt for domain www.emich.edu using both HTTP and HTTPS.
"2024-10-30 02:09:21,920",WARNING,"R- No robots.txt found for www.emich.edu, assuming no restrictions."
"2024-10-30 02:09:22,008",ERROR,Error fetching https://www.emich.edu/: 403 Client Error: Forbidden for url: https://www.emich.edu/
"2024-10-30 02:09:22,008",INFO,"Details for website https://www.ferris.edu/: {'Category': 'College', 'State': 'MI', 'City': 'Big Rapids', 'Institution': 'Ferris State University'}"
"2024-10-30 02:09:22,298",INFO,R- Successfully read robots.txt from https://www.ferris.edu/robots.txt
